time,rpm,water_temp,oil_temp,gear_volt
14:26:00,1582,95.42708293470798,99.78078647234234,11.500862717635831
14:26:01,2916,63.88016110310223,109.42732508154427,13.039058641189621
14:26:02,4153,76.03828423709723,116.2909736889188,13.230012868013722
14:26:03,2633,82.72913259799596,81.28852761439802,12.848575270504773
14:26:04,3255,76.99988560523113,92.25339166235963,11.77178560476549
14:26:05,4929,98.63980654155597,115.77046615971037,11.228513001436374
14:26:06,1990,96.34617410740734,114.9311904489833,12.390473305328069
14:26:07,2344,85.40993353600325,115.93394382107044,12.161973972625928
14:26:08,4775,81.52177362634666,96.51004924621972,12.856059394096963
14:26:09,4268,91.69590452868688,100.42260071483093,11.074416848704951
14:26:10,1155,94.28380443846675,108.99136180205251,13.04349067181511
14:26:11,1151,60.39770586993294,85.26926245078226,13.623434214036449
14:26:12,4568,63.02168220430917,111.78211759921888,11.352440436485866
14:26:13,1201,93.50243454198502,107.58165914273462,11.181510674171577
14:26:14,3257,91.04003904441691,92.07104115561077,12.820695369976129
14:26:15,2312,61.73890292556126,84.84664927318393,11.403323063730488
14:26:16,3309,64.12609047315411,116.14612541456422,11.752881824176674
14:26:17,2883,89.0411215174642,113.0076987231781,12.960866495356406
14:26:18,4130,83.45334996871844,94.7866530352007,13.510524072805758
14:26:19,3033,94.10333478475079,80.51717847072644,11.798901351730482
14:26:20,2886,85.13520441585293,82.50007071778103,11.22880815750628
14:26:21,1520,69.90471971994741,108.44647624768297,13.363721003440071
14:26:22,4417,92.49097489334206,96.14986876224071,11.386870525864365
14:26:23,3044,81.71116908921779,87.44809243538016,12.85050843027392
14:26:24,1069,70.37160390314725,92.66135544114603,11.493291034878194
14:26:25,2340,96.6759624007519,109.44920917086327,12.766740153585106
14:26:26,1270,81.53343049182786,94.81535702539789,12.957994832445445
14:26:27,3669,99.11329184767197,89.70723492393931,12.451686886893322
14:26:28,2659,62.047274861787415,84.39555229470892,11.995596702245829
14:26:29,3576,95.33087896366771,111.15427766670021,13.49238267390394
14:26:30,2640,71.57751981064625,89.16489486364334,12.743792955855664
14:26:31,2699,64.38513512268979,91.54412913177707,11.5041240743562
14:26:32,4354,94.98475130978588,104.29445807912012,13.89054732622186
14:26:33,1020,68.94534047414106,81.87837516105118,11.839190570254802
14:26:34,4816,71.76523265932985,103.80709361615783,13.482999495980502
14:26:35,3020,96.18745906758826,109.26847974714119,13.64661807940993
14:26:36,2164,89.9027688236879,105.86807446371168,11.941789396378985
14:26:37,4282,89.49273735094529,109.37022266386018,12.616473076965821
14:26:38,3513,61.07494282628186,96.61488722211729,11.91621631458165
14:26:39,4619,68.95162512829577,92.2458175966242,12.596629326366138
14:26:40,2757,87.62918066541289,108.4185828127539,13.964441663616437
14:26:41,3519,87.35950070241869,100.2743466409156,13.787763930266419
14:26:42,4628,95.2067448163333,119.95411017309405,12.821895761704727
14:26:43,4206,91.91255641820038,100.92029988712301,11.78855595578049
14:26:44,3642,87.67374662665543,96.98379652337411,11.041619390719886
14:26:45,1182,62.417295102486925,100.47229914876333,11.520552606002008
14:26:46,3017,81.1093899375341,97.2506970186353,13.738275159385733
14:26:47,4520,87.05476430790264,118.11034866617595,13.018102186957128
14:26:48,3796,64.60206897405327,112.87782845370361,13.57428658850222
14:26:49,3089,69.78199191669168,93.86290654617446,13.957726340624694
14:26:50,3657,60.570648156048904,108.88693243587261,11.029818172672897
14:26:51,4375,95.46344193559675,86.01461337906355,13.550225917332732
14:26:52,3621,90.78211708758244,81.91009451055774,12.760894644139942
14:26:53,2055,68.69676446767758,109.81037086363625,11.786259444159205
14:26:54,4952,96.81197436833877,95.77630548326393,11.140186441577285
14:26:55,1807,78.3112358445047,95.10643134765299,13.63251223615421
14:26:56,1167,61.304938358957294,100.56989022352795,12.06178120239541
14:26:57,1123,60.75576873158462,108.81074936754683,13.013985226592661
14:26:58,4707,82.96304003165089,111.77878632483288,12.327842439184616
14:26:59,4350,94.45283457640593,102.0383156341371,12.438997768436817
14:27:00,4596,61.34065276477371,96.09864085565579,11.567554351905818
14:27:01,1088,94.01960884341662,94.8271499518151,13.21279757330356
14:27:02,1967,77.52132060729267,112.2973372969735,13.747236711243582
14:27:03,3160,70.446621158227,84.7000237152298,13.7280895774933
14:27:04,1376,83.38689324813743,113.35532920931831,11.118038069917903
14:27:05,4250,67.6716155126688,97.60528748525401,13.439252437589682
14:27:06,1191,90.85700726780625,105.27011543462862,13.394094089038902
14:27:07,1074,95.40439692121522,85.35813566606221,13.382348441610462
14:27:08,1474,88.21509190574085,106.57355723649975,11.609905250713759
14:27:09,1714,92.6344039612175,82.06666608549543,11.882227382036055
14:27:10,2621,62.02700007377719,106.39511481626563,12.844794935871246
14:27:11,3835,96.00603077145654,119.76830240821607,12.818347977882002
14:27:12,1444,98.6223220315305,87.95354212631348,11.239049716311083
14:27:13,2847,69.2909684824792,83.04586393520897,11.528983816878526
14:27:14,1262,71.87602432390078,104.0998945636828,12.763145555104218
14:27:15,2336,77.37572745377011,84.22992446197495,11.425925518902439
14:27:16,2765,70.9157322480867,111.90288894506412,12.627903761974606
14:27:17,3674,90.20619703986968,90.74559476440302,11.724231087168723
14:27:18,2589,97.07405163701867,94.33213409159104,11.449680173012698
14:27:19,4809,64.9193302619251,113.05486705094268,12.084827112910155
14:27:20,1238,81.5644105038462,118.61941891178526,12.903621682526616
14:27:21,2419,89.72068601202307,92.7563280103913,12.246591859133547
14:27:22,1884,80.85826782167658,118.9721343473797,12.512068646354658
14:27:23,1129,87.12328669570141,110.6541759961147,12.431422736227022
14:27:24,2663,73.63945448974465,96.80091912604163,12.522308240847803
14:27:25,3275,88.05049869373491,99.03146674826013,13.572067540254737
14:27:26,3455,85.60488214257278,83.21224183448174,13.617504193912744
14:27:27,4700,96.90599586825383,110.49694820154242,13.213744228003645
14:27:28,1688,63.684290469534105,81.84282301222053,12.122234121020961
14:27:29,3174,65.69755413613848,97.12640703352184,12.954520781979085
14:27:30,2399,81.1144036546446,96.07976980111357,11.717871393375702
14:27:31,3230,91.81245075041161,110.13064730413878,13.531456531417927
14:27:32,3106,83.12369617454213,113.04412010920073,11.385168005358109
14:27:33,3998,85.39227916881802,99.88821766054042,12.222656664376226
14:27:34,1126,64.59910297302055,89.50597515328832,12.08957004771282
14:27:35,1065,67.60037796475395,116.67640655032388,13.992683639177283
14:27:36,3411,64.7840370658261,94.47791436487167,11.342561330803097
14:27:37,1002,67.96525591030316,96.88269171088481,13.733916691029084
14:27:38,3093,92.2314782684892,118.09646212762505,12.595408045010373
14:27:39,3202,65.75567720531133,113.0778402854684,12.719217787905407
14:27:40,2471,81.095546322086,81.12199830923916,13.605434792950039
14:27:41,3929,70.16800913859277,114.69700646164384,13.196001131370794
14:27:42,1282,63.777624179425004,110.6870611485128,13.959365282247104
14:27:43,1135,93.00206265524366,106.33222234785218,12.328270793062444
14:27:44,2493,71.48911160777129,87.42340448455255,13.705060308705988
14:27:45,1844,69.48497276452858,101.37702341666149,12.860114714383728
14:27:46,2443,89.31261019943499,116.42642265315777,13.461522277938524
14:27:47,2815,64.52768869685266,111.57490923700198,12.760572256776289
14:27:48,1167,87.67041335678738,115.52632961565749,12.008364536744924
14:27:49,4245,75.51658162090669,113.55512527430872,12.088038107996407
14:27:50,1323,76.70410831304835,110.93660825468974,13.222773234659329
14:27:51,4670,86.28062948377409,84.36280662743543,12.240820277002284
14:27:52,2476,69.49141046486736,94.72940236918033,11.685507246288068
14:27:53,2390,88.72182009253662,118.69383191002098,11.308155322193628
14:27:54,3033,72.0410484294398,100.76058344984908,12.86625000929239
14:27:55,3328,90.16869387960978,109.51739905548934,13.288196099856536
14:27:56,2830,69.25960282869744,109.34815302764626,12.20416453667876
14:27:57,1180,93.33883974321056,100.3708273943958,12.317564020519423
14:27:58,3844,60.703285107546,110.90933535507773,12.89958258649009
14:27:59,3335,81.01780454856942,112.98566198846055,13.778660708130055
14:28:00,2284,92.38729089591911,109.6048726121547,13.195946355512785
14:28:01,4365,67.21418830447642,98.02696328267565,12.171722472417027
14:28:02,1918,87.17612457216592,116.06653519140347,13.924565437420885
14:28:03,4203,98.00603266443177,109.46492171333533,11.678800552263624
14:28:04,3743,62.674735853115834,116.57932071057279,13.611969613804687
14:28:05,3545,61.745900188519215,107.24684378055827,12.81287952418164
14:28:06,1457,94.43758874719578,85.37873186978258,11.117337362727815
14:28:07,4096,91.34543665452281,98.18559573874404,12.015476582073532
14:28:08,4302,77.49358832831868,96.51782145252534,13.839477707958489
14:28:09,1553,81.96226934090546,90.22517810112954,13.542986379843642
14:28:10,3436,72.48609885686241,86.09099360585529,12.524283013823855
14:28:11,1928,65.88406711364502,100.64455662524063,12.591204770776377
14:28:12,2446,96.07240507921765,106.47607759965747,12.805505780288074
14:28:13,1404,67.047841703579,90.04760095443353,11.177042292586528
14:28:14,4352,79.76430813432009,83.42492764576701,11.33790697178864
14:28:15,3899,74.38492364180959,94.72713752710817,11.592462252665094
